0^50188^印记魔符1_9_1^ImpressSigil^3^3^ ^3^3^0^1^0^idle|say^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^1000^0^50^0^0^ ^1^0^0^0^1^1^0^0^70037^0^0^0^sigil^3^240^0
0^50189^刷怪2_3_3^Clear^3^3^^3^3^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^15^0^0^^1^0^0^0^1^1^0^306004^0^0^0^0^clear^3^140^0
0^50190^刷怪2_3_3^Clear^3^3^^3^3^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^15^0^0^^1^0^0^0^1^1^0^306005^0^0^0^0^clear^3^140^0
0^50191^刷怪2_3_3^Clear^3^3^^3^3^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^15^0^0^^1^0^0^0^1^1^0^306006^0^0^0^0^clear^3^140^0
0^50192^恐鼠^Rat^2^2^ ^3^3^0^0^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20045^0^30^0^50^2^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^rat^3^140^0
0^50193^巨型恐鼠^GiantRat^2^2^ ^3^3^0^0^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20045^0^50^0^50^2^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^giantrat^3^140^0
0^50194^自动激光炮^Cannon^2^2^^3^3^0^0^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20034^0^20^0^50^1^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^cannon^3^140^0
0^50195^鼠洞2_1_1^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^0^1^1^0^306012^0^0^0^0^clear^3^140^0
0^50196^恐鼠2_1_1^Rat^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^70^0^15^4^0^^1^0^0^1^1^1^0^301002^0^0^0^0^rat^3^140^0
0^50197^鼠洞2_1_1^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^0^1^1^0^306301^0^0^0^0^clear^3^140^0
0^50198^恐鼠2_1_1^Rat^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^70^0^15^4^0^^1^0^0^1^1^1^0^301003^0^0^0^0^rat^3^140^0
0^50199^刷新怪物2_2_1^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^0^1^1^0^306013^0^0^0^0^clear^3^140^0
0^50200^刷新钻石2_3_1^Clear^3^3^^3^3^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^0^1^1^0^306014^0^0^0^0^clear^3^140^0
0^50201^test_command^Native2^1^1^ ^3^3^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20021^0^30^0^15^1^5^ ^1^0^0^1^1^1^0^307001^0^0^1^20032^nativewarrior^3^140^0
0^50202^野蛮人2_3_5^Salva^2^2^ ^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20020^0^80^0^80^1.3^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^salva^3^140^0
0^50203^激光炮2_3_5^Cannon^2^2^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20099^0^80^0^80^1.3^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^cannon^3^140^0
0^50204^呆站LaserBoll^LaserBoll^3^3^ ^1^1^0^0^0^idle|explode^ ^ ^ ^ ^ ^1^0^1^0^0^20412^0^1^0^5^0^0^ ^1^0^0^0^1^1^1^0^0^0^0^0^boll^3^140^0
0^50205^印记魔符2_1_4^ImpressSigil^2^2^ ^3^3^1^1^0^idle|say^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^1000^0^50^0^0^ ^1^0^0^0^1^1^0^0^70153^0^0^0^sigil^3^240^0
0^50206^惩罚2_1_4^Clear^2^2^ ^3^3^0^0^0^attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^0^1^0^20070^0^2000^0^30^0^0^ ^0^0^0^0^1^1^0^0^0^0^0^0^clear^3^140^0
0^50207^鼠洞2_2_2^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^0^1^1^0^306031^0^0^0^0^clear^3^140^0
0^50208^刷新钻石2_2_2^Clear^3^3^^3^3^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^15^0^0^^1^0^0^0^1^1^0^306032^0^0^0^0^clear^3^140^0
0^50209^2000HP门^Gate3^3^3^ ^6^3^1^1^1^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^307009^0^0^0^0^gate^3^240^0
0^50210^出生自杀透明图片^Clear^3^3^ ^1^1^0^0^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^150^8^0^ ^1^0^0^0^1^1^0^306037^0^0^0^0^clear^3^200^0
0^50211^打一次门1000血2_2_2^Clear^3^3^ ^1^1^0^0^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^20072^0^2000^0^15^8^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^clear^3^200^0
0^50212^恐鼠2_2_2^Rat^2^2^^1^1^1^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^70^0^15^3^0^^1^0^0^1^1^1^0^306033^0^0^0^0^rat^3^140^0
0^50213^空白clear^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20070^0^70^0^1^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^clear^3^140^0
0^50214^近程野蛮人^Salva^2^2^ ^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20020^0^70^0^35^1.3^0^ ^1^0^0^1^1^1^0^300040^0^0^0^0^salva^3^140^0
0^50215^1型变异者2_1_5^Variant2^2^2^ ^1^1^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20024^0^300^0^30^1.5^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^variant2^3^140^0
0^50216^2000HP门2_1_4^Gate3^3^3^ ^6^3^1^1^1^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^307013^0^0^0^0^gate^3^240^0
0^50217^出生自杀透明图片2_1_4^Clear^3^3^ ^1^1^0^0^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^150^8^0^ ^1^0^0^0^1^1^0^306037^0^0^0^0^clear^3^140^0
0^50218^恐鼠2_4_2^Rat^2^2^^1^1^1^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^70^0^30^3^0^^1^0^0^1^1^1^0^0^0^0^0^0^rat^3^140^0
0^50219^鼠洞2_2_3new^Clear^3^3^^3^3^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^6^0^0^^1^0^0^0^1^1^0^306042^0^0^0^0^clear^3^140^0
0^50220^2000HP门2_2_3^Gate2^3^3^ ^9^3^1^1^1^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^307017^0^0^0^0^gate^3^240^0
0^50221^刷新怪物2_2_1^Clear^3^3^^3^3^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^15^0^0^^1^0^0^0^1^1^0^306043^0^0^0^0^clear^3^140^0
0^50222^刷新钻石2_3_4^Clear^3^3^^3^3^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^15^0^0^^1^0^0^0^1^1^0^306054^0^0^0^0^clear^3^140^0
0^50223^恐鼠2_2_2^Rat^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^70^0^15^4^0^^1^0^0^1^1^1^0^0^0^0^0^0^rat^3^140^0
0^50224^鼠洞2_4_3^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^0^1^1^0^306062^0^0^0^0^clear^3^140^0
0^50225^恐鼠2_4_3^Rat^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^70^0^15^4^0^^1^0^0^1^1^1^0^0^0^0^0^0^rat^3^140^0
0^50226^近程野蛮人2_4_4^Salva^2^2^ ^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20083^0^80^0^26^1.3^0^ ^1^0^0^1^1^1^0^300044^0^0^0^0^salva^3^140^0
0^50227^罗格兽2_4_4^Rogue^2^2^ ^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20084^0^150^0^26^1^0^ ^1^0^0^1^1^1^0^300044^0^0^0^0^rogue^3^140^0
0^50228^近程野蛮人1_7_4^Salva^2^2^ ^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20046^0^500^0^70^1.2^0^ ^1^0^0^1^1^1^0^300046^0^0^0^0^salva^3^140^0
0^50229^近程野蛮人1_7_4^Salva^2^2^ ^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20046^0^500^0^70^1.2^0^ ^1^0^0^1^1^1^0^300047^0^0^0^0^salva^3^140^0
0^50230^近程野蛮人1_7_4^Salva^2^2^ ^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20046^0^500^0^70^1.2^0^ ^1^0^0^1^1^1^0^300048^0^0^0^0^salva^3^140^0
0^50231^造造怪的2_3_3^Clear^3^5^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^1^1^1^0^306071^0^0^0^0^clear^3^140^0
0^50232^1型变异者2_3_3^Variant1^2^2^ ^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20035^0^300^0^60^1.4^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^variant1^3^140^0
0^50233^左造怪2_3_3^Clear^3^5^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^30^0^^1^0^0^1^1^1^0^306073^0^0^0^0^clear^3^140^0
0^50234^下造怪2_3_3^Clear^3^5^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^30^0^^1^0^0^1^1^1^0^306074^0^0^0^0^clear^3^140^0
0^50235^右造怪2_3_3^Clear^3^5^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^30^0^^1^0^0^1^1^1^0^306075^0^0^0^0^clear^3^140^0
0^50236^空白变异者1型^Variant1^3^3^ ^5^8^1^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^clear^3^200^0
0^50237^随机造怪2_5_1^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^1^1^1^0^306078^0^0^0^0^clear^3^140^0
0^50238^透明目标检查2_5_1^Clear^3^3^ ^1^1^0^0^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^150^8^0^ ^1^0^0^0^1^1^0^307021^0^0^0^0^clear^3^140^0
0^50239^恐鼠2_5_1^Rat^1^1^^2^2^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20422^0^120^0^15^1^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^rat^3^140^0
0^50240^透明目标检查2_6_2^Clear^3^3^ ^1^1^0^0^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^150^8^0^ ^1^0^0^0^1^1^0^307026^0^0^0^0^clear^3^140^0
0^50241^自动激光炮^Cannon^2^2^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20034^0^65^0^30^1^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^cannon^3^140^0
0^50242^变异者1型2_8_1^Variant1^2^2^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^20094^0^200^0^30^1^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^variant1^3^180^0
0^50243^低阶暗黑使徒2_8_1^LD^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20320^0^200^0^30^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^ld^3^140^0
0^50244^空白能量球^LaserBoll^3^3^ ^5^8^1^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^laserboll^3^200^0
0^50245^trigger2_5_5^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^70^0^1^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^clear^3^140^0
0^50246^trigger门2_5_5^Gate2^3^3^ ^11^3^1^1^1^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^307029^0^0^0^0^gate^3^240^0
0^50247^空白native1^Native1^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^clear^3^200^0
0^50248^空白native2^Native2^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^clear^3^200^0
0^50249^trigger2_9_1^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^70^0^1^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^clear^3^140^0
0^50250^原住民射手2_9_2^Native1^1^1^ ^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20025^0^50^0^20^1^5^ ^1^0^0^1^1^1^0^302302^0^0^0^0^nativewarrior^3^140^0
0^50251^近程野蛮人2_9_2^Salva^2^2^ ^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20020^0^210^0^15^1.3^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^salva^3^140^0
0^50252^恐鼠^Rat^2^2^^1^1^1^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^210^0^15^3^0^^1^0^0^1^1^1^0^0^0^0^0^0^rat^3^140^0
0^50253^蛮兵2_5_3^Salva^2^2^ ^1^1^0^0^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20045^0^50^0^50^2^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^salva^3^140^0
0^50254^蛮牛2_5_3^Rogue^2^2^ ^1^1^0^0^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20045^0^50^0^50^2^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^rogue^3^140^0
0^50255^变异者1型2_5_3^Variant1^2^2^ ^1^1^0^0^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20045^0^100^0^50^2^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^variant1^3^140^0
0^50256^trigger2_6_5^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^1000^0^1^0^0^^1^0^0^1^1^1^0^0^70180^0^0^0^clear^3^140^0
0^50257^原住民长老2_6_5^Elder^1^1^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^0^0^20^0^1^0^0^ ^1^0^0^1^1^1^0^0^70182^0^0^0^elder^3^140^0
0^50258^地图2_6_5^Map^1^1^^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^0^0^20^0^1^0^0^ ^1^0^0^1^1^1^0^307035^0^0^0^0^elder^3^140^0
0^50259^1型变异者2_9_3^Variant1^2^2^ ^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20024^0^150^0^15^1.3^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^variant1^3^140^0
0^50260^2型变异者2_9_3^Variant2^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20024^0^150^0^15^1.3^0^^1^0^0^1^1^1^0^0^0^0^0^0^variant2^3^140^0
0^50261^空白Cannon^Cannon^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^clear^3^200^0
0^50262^空白Salva^Salva^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^clear^3^200^0
0^50263^空白Variant2^Variant2^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^0^0^0^0^0^clear^3^200^0
0^50264^3_1_1GemBuilder^Clear^1^1^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306106^0^0^0^0^clear^3^200^0
0^50265^3_1_1EnemyBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306108^0^0^0^0^clear^3^200^0
0^50266^3_1_1enemy^Rat^2^2^^1^1^1^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20103^0^70^0^60^2^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50267^3_1_1enemy^Rat^2^2^^1^1^1^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20104^0^110^0^60^2^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50268^3_1_1enemy^Rat^2^2^^1^1^1^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20105^0^150^0^60^2^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50269^3_1_2enemy^Salva^2^4^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20103^0^70^0^60^1.5^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50270^3_1_2chaos^Rat^3^4^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20104^0^600^0^60^1.5^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50271^3_1_2friend^IceElfin^1^1^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^0^1^20326^0^140^0^30^1.2^0^ ^1^0^0^1^1^1^0^0^0^0^1^80004|80005|80027^iceelfin^3^140^0
0^50272^3_2_2GemBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306114^0^0^0^0^clear^3^200^0
0^50273^3_2_2GemBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306115^0^0^0^0^clear^3^200^0
0^50274^3_2_2GemBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306116^0^0^0^0^clear^3^200^0
0^50275^3_2_2GemBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306117^0^0^0^0^clear^3^200^0
0^50276^3_2_2EnemyBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306119^0^0^0^0^clear^3^200^0
0^50277^3_2_2enemy^Rat^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20103^0^30^0^60^4^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50278^空白长老3_2_2^Elder^1^1^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^0^0^20^0^1^0^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^elder^3^140^0
0^50279^3_2_1冰精灵^IceElfin^1^1^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^0^1^20326^0^240^0^30^1.2^0^ ^1^0^0^1^1^1^0^0^0^0^1^80004|80005|80027^iceelfin^3^140^0
0^50280^3_2_1幽影精灵^ShadowElfin^1^1^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^0^1^20327^0^240^0^30^1.2^0^ ^1^0^0^1^1^1^0^0^0^0^1^80004|80005|80027^shadowelfin^3^140^0
0^50281^3_2_1活化精灵^RavidElfin^1^1^^3^3^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^0^1^20328^0^240^0^30^1.2^0^ ^1^0^0^1^1^1^0^0^0^0^1^80004|80005|80027^ravidelfin^3^140^0
0^50282^3_2_1enemy^Salva^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20103^0^155^0^30^1.5^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50283^3_3_1EnemyBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306121^0^0^0^0^clear^3^200^0
0^50284^3_3_1enemy^Salva^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20103^0^300^0^100^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50285^3_3_1好人^Elder^1^1^^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^0^0^20^0^1^0^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^elder^3^140^0
0^50286^3_3_2EnemyBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306123^0^0^0^0^clear^3^200^0
0^50287^3_3_2enemy^Salva^2^2^^1^1^0^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20103^0^100^0^100^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^enemy^3^140^0
0^50288^3_3_2GemBuilder^Clear^3^3^ ^1^1^0^1^0^idle|die^ ^ ^ ^ ^ ^0^0^1^0^0^0^0^2000^0^15^0^0^ ^1^0^0^0^1^1^0^306125^0^0^0^0^clear^3^200^0
0^50289^3_5_1Gunman1^Native1^1^1^^1^1^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20025^0^50^0^80^1.5^0^ ^1^0^0^1^1^1^0^0^70183^0^0^0^nativegunman^3^140^0
0^50290^3_5_1Gunman2^Native1^1^1^^1^1^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20025^0^50^0^80^1.5^0^ ^1^0^0^1^1^1^0^0^70185^0^0^0^nativegunman^3^140^0
0^50291^3_5_1Gunman3^Native1^1^1^^1^1^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20025^0^50^0^80^1.5^0^ ^1^0^0^1^1^1^0^0^70187^0^0^0^nativegunman^3^140^0
0^50292^3_5_1Gunman4^Native1^1^1^^1^1^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20025^0^50^0^80^1.5^0^ ^1^0^0^1^1^1^0^0^70189^0^0^0^nativegunman^3^140^0
0^50293^3_5_1Gunman5^Native1^1^1^^1^1^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20025^0^50^0^80^1.5^0^ ^1^0^0^1^1^1^0^0^70191^0^0^0^nativegunman^3^140^0
0^50294^3_5_1Teacher^Elder^1^1^^1^1^1^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20025^0^50^0^80^1.5^0^ ^1^0^0^1^1^1^0^0^0^0^0^0^trigger^3^140^0
0^50295^3_5_1空白clear^Clear^1^1^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20070^0^70^0^1^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^clear^3^140^0
0^50296^3_4_1builder^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20070^0^70^0^1^1^0^^1^0^0^1^1^1^0^306127^0^0^0^0^clear^3^140^0
0^50297^2型变异者2_4_1^Variant2^2^2^ ^1^1^0^1^0^move|attack|attakc_b|idle|die^ ^ ^ ^ ^ ^0^0^1^1^1^20046^0^3000^0^80^2^0^ ^1^0^0^1^1^1^0^300060^0^0^0^0^variant1^3^140^0
0^50298^3_4_1空白clear^Clear^1^1^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20070^0^70^0^1^1^0^^1^0^0^1^1^1^0^0^0^0^0^0^clear^3^140^0
0^50299^3_4_2狂乱怪^Variant2^2^4^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20111^0^7000^0^100^2^0^^1^0^0^1^1^1^0^0^0^0^0^0^clear^3^140^0
0^50300^3_4_2厚血怪^Native1^2^2^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20020^0^1000^0^30^2^0^^1^0^0^1^1^1^0^0^0^0^0^0^clear^3^140^0
0^50301^鼠洞1_3_15^Clear^3^3^^1^1^0^0^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^0^0^2000^0^1^0^0^^1^0^0^0^1^1^0^306301^0^0^0^0^clear^3^140^0
0^50302^恐鼠^Rat^2^2^^1^1^1^1^0^move|attack|attakc_b|idle|die^^^^^^0^0^1^1^1^20302^0^70^0^15^3^0^^1^0^0^1^1^1^0^0^0^0^0^0^rat^3^140^0
